Corseul-Languenan;415000;174.3
Cosne-sur-Loire;750000;195.0
Coucy-lès-Eppes;82000;041.2
Coudekerque-Branche;301000;303.9
Coudekerque-Branche;304000;001.4
Coudray-Montceaux;746000;039.0
Couëron;515000;445.6
Couffoulens-Leuc;676000;356.9
Couhé-Vérac;570000;370.6
Couilly-St-Germain;71000;005.1
Couiza-Montazels;676000;389.8
Coulanges-sur-Yonne;753000;218.9
Couliboeuf;430000;123.0
Coulombiers;538000;014.6
Coulommiers;2000;071.2
Courbevoie;973000;007.1
Courcay-Tauxigny;594000;266.4
Courcelles-le-Comte;272000;178.4
Courcelles-sur-Nied;140000;140.2
Courcy-Brimont;82000;008.4
Coursan;640000;412.6
Courtalain-St-Pellerin;500000;140.4
Courtenay;748000;153.9
Courthézon;830000;721.9
Courville-sur-Eure;420000;105.9
Courzieu-Brussieu;782000;033.2
Cousance;880000;463.5
Coussac-Bonneval;613000;451.0
Coussey;26000;055.4
Coutances;415000;047.8
Coutras;570000;531.0
Couze;629000;624.3
Couzon-au-Mont-d'Or;830000;496.9
Couzon (Loire);750000;524.7
Cramoisy;316000;055.3
Crancey;1000;121.5
Cransac;701000;264.8
Cravant-Bazarnes;753000;191.9
Crêches-sur-Saône;830000;446.3
Crécy-La Chapelle;71000;009.8
Creil;272000;050.5
Crépieux-la-Pape;890000;011.6
Crépy-Couvron;261000;097.5
Crépy-en-Valois;229000;060.1
Crépy-en-Valois;231000;075.6
Crest;912000;017.3
Créteil-Pompadour;830000;009.0
Creutzwald;159000;121.8
Crissé;420000;241.7
Crissey;867000;097.2
Croix-l'Allumette;278000;008.3
Croix-Sainte;935000;837.3
Croix-Wasquehal;278000;007.2
Cros-de-Cagnes;930000;214.6
Crotelles;550000;213.2
Crouy;229000;108.4
Crouy-sur-Ourcq;72000;068.8
Cruas;800000;652.2
Cubzac-les-Ponts;500000;593.9
Cuers-Pierrefeu;930000;089.3
Cugand;527000;004.4
Cuinchy;289000;032.5
Culmont-Chalindrey;1000;307.2
Culmont-Chalindrey;843000;390.7
Culmont-Chalindrey;846000;307.2
Culoz;890000;101.4
Culoz;900000;101.4
Cusset;786000;003.8
Cysoing;268000;256.8
Dachstein;110000;016.5
Dambach-la-Ville;111000;007.1
Damblain;35000;036.4
Damiatte-St-Paul;738000;279.2
Dammartin-Juilly-St-Mard;229000;034.6
Dangé;570000;289.8
Dannemarie;1000;464.1
Dannemarie-Velesmes;852000;393.9
Dannes-Camiers;311000;233.7
Daours;272000;136.8
Darcey (Côte-d'Or);830000;264.7
Dardilly-le-Jubin;775000;107.0
Dardilly-les-Mouilles;775000;109.2
Darsac;785000;514.4
Darsac;798000;031.1
Dax;655000;147.5
Decize;760000;037.1
Dégagnac;590000;571.8
Delle;854000;464.3
Deluz;852000;421.2
Denain;254000;228.8
Dercy-Froidmont;229000;156.6
Dercy-Mortiers;229000;154.4
Desvres;310000;102.8
Dettwiller;70000;466.6
Deuil-Montmagny;325000;011.2
Deûlémont;296000;014.4
Devecey;856000;418.9
Deville;205000;163.0
Diarville;40000;043.2
Die;912000;053.4
Diemeringen;161000;048.8
Diemeringen;167000;028.9
Dienville;15000;201.4
Dieppe;330000;167.8
Dieppe;350000;200.4
Dieppe;357000;000.0
Dieulouard;90000;355.0
Dieupentale;640000;224.6
Digoin;770000;055.1
Dijon-Porte-d'Ouche-Perrigny;830000;316.0
Dijon-Porte-Neuve;849000;321.3
Dijon-Ville;830000;314.0
Dijon-Ville;849000;314.0
Dijon-Ville;850000;314.0
Dijon-Ville;860000;314.0
Dinan;415000;165.4
Dingé;441000;406.5
Dirinon Loperhet;470000;758.7
Dirinon Loperhet;470000;758.8
Dissay;570000;320.8
Distroff;177000;009.2
Dives-Cabourg;379000;027.2
Dives-sur-Mer-Port-Guillaume;379000;028.3
Docelles-Cheniménil;62000;007.5
Dol-de-Bretagne;441000;431.0
Dole;850000;360.3
Dombasle-sur-Meurthe;70000;368.8
Domblans-Voiteur;880000;428.0
Domène;909000;011.1
Domfront;420000;231.7
Dommartin-Lissieu;775000;103.5
Dommartin-Remiencourt;272000;116.3
Domont;325000;020.6
Dompierre;267000;088.7
Dompierre-Sept-Fons;770000;027.5
Dompierre-sur-Mer;530000;172.6
Donchery;204000;154.6
Donges;515000;480.8
Donjeux;20000;272.9
Don-Sainghin;286000;227.6
Don-Sainghin;289000;018.4
Dontrien;207000;023.9
Donzère;830000;675.7
Dordives;750000;101.4
Dorlisheim;111000;031.2
Dormans;70000;116.0
Douai;259000;223.2
Douai;272000;217.3
Doulon;457000;391.0
Doulon;519000;430.3
Dourdan;550000;055.4
Dourdan-la-Forêt;550000;056.5
Dourges;284000;220.9
Douzies;253000;081.0
Douzillac;621000;047.7
Drancy;229000;011.2
Drap-Cantaron;945000;009.2
Drefféac;470000;490.5
Dreuil-lès-Amiens;311000;137.2
Dreux;395000;081.8
Dreux;397000;001.4
Dreux;409000;042.4
Drulingen;167000;019.5
Drusenheim;145000;026.3
Druye;525000;233.6
Dugny;88000;046.3
Dugny-La Courneuve TT;960000;053.8
Dunkerque;301000;304.3
Dunkerque;302526;304.3
Dunkerque-Port-Est;302506;004.2
Dunkerque-Port-Ouest;302511;016.7
Duppigheim;110000;012.0
Durtol-Nohanent;711000;498.7
Duttlenheim;110000;013.6
Ebblinghem;295000;055.0
Ebersheim;115000;036.9
Ébersviller;177000;025.0
Échirolles;909903;135.2
École-Valentin;856000;410.2
Écommoy;561000;312.6
Écouché;405000;010.8
Écouen-Ézanville;325000;017.4
Écouflant;450000;301.8
Écully-la-Demi-Lune;782000;003.2
Égletons;716000;632.3
Égly;550000;038.3
Éguzon;590000;316.0
Eichhoffen;111000;014.9
Einvaux;42000;007.8
Elbeuf-St-Aubin;372000;049.0
Elbeuf-Ville;370000;090.3
Elne;677000;481.9
Elne;680000;481.9
Éloyes;60000;018.2
Embrun;915000;304.9
Émerainville-Pontault-Combault;1000;027.2
Empalot;650000;005.1
Engenville;684000;086.2
Enghien-les-Bains;330000;011.6
Ennevelin;267000;011.9
Ennezat-Clerlande;787000;397.3
Entraigues-sur-la-Sorgue;927000;004.3
Entrains;753000;252.2
Entressen;830000;804.8
Entzheim;110000;009.7
Épanvilliers;570000;378.5
Épehy;259000;171.2
Epernay;70000;141.9
Épernon;420000;060.6
Epfig;111000;012.1
Épierre-St-Léger;900000;185.6
Épinal;42000;050.6
Épinal;60000;000.0
Épinay-sur-Orge;570000;023.4
Épinay-sur-Seine;962000;016.6
Épinay-sur-Seine TT;960000;044.8
Épinay-Villetaneuse;325000;009.4
Épinay-Villetaneuse;330000;009.4
Épinay-Villetaneuse TT;960000;046.7
Epiry-Montreuillon;762000;271.6
Épluches;329000;028.6
Époisses;757000;249.4
Épône-Mézières;340000;048.4
Épône-Mézières;396000;052.0
Épouville;361000;231.7
Éragny-Neuville;338000;029.9
Erdre-Active;519000;437.6
Ermont-Eaubonne;328000;014.7
Ermont-Eaubonne;330000;014.7
Ermont-Eaubonne;962000;021.1
Ermont-Eaubonne (PSL);334900;014.6
Ermont-Halte;328000;015.5
Err;669000;046.1
Erstein;115000;019.7
Esbly;70000;036.4
Esbly;71000;000.0
Escalquens;640000;269.6
Escaudoeuvres;250000;208.2
Esches;325000;048.2
Espéraza;676000;392.4
Espira-de-l'Agly;676000;467.3
Esquelbecq;301000;287.8
Essonnes-Robinson;746000;033.5
Estavar;669000;042.6
Esternay;2000;115.0
Estissac;6000;110.7
Estrées-St-Denis;232000;090.3
Estressin;830000;540.2
Esvres;594000;257.4
Étain;85000;298.0
Étainhus-St-Romain;340000;210.6
Étais (GS);753000;244.6
Étalans;872000;432.1
Étampes;570000;055.6
Étang;760000;104.7
Étaples-Le Touquet;308000;134.9
Étaples-Le Touquet;311000;226.2
Étigny-Véron;830000;120.9
Étival-Clairefontaine;67000;424.2
Étréchy;570000;048.9
Étrépagny;342000;015.0
Étriché-Châteauneuf;450000;283.9
Eu;323000;209.3
Eu;325000;179.9
Eurville-Bienville;20000;244.5
Évian-les-Bains;892000;211.6
Évreux-Embranchement;366000;107.2
Évron;420000;269.6
Évry;745000;029.7
Évry-Courcouronnes;988000;007.0
Exideuil-sur-Vienne;610000;459.7
Eymoutiers-Vassivière;713000;433.1
Èze;930000;233.3
Facture-Biganos;655000;039.4
Fains-la-Folie;556000;031.7
Farbus;301000;202.0
Farébersviller;159000;101.4
Faremoutiers-Pommeuse;2000;064.3
Farschviller;159000;096.3
Faubourg-d'Orléans;600000;205.9
Fauga;650000;028.9
Faulquemont;172000;017.0
Fécamp;359000;221.2
Fegersheim-Lipsheim;115000;011.3
Feignies;247000;230.8
Fellering;130000;028.3
Felletin;712000;423.4
Fenouillet;640000;247.8
Fenouillet-St-Alban;640000;247.4
Fépin;205000;188.5
Fère-Champenoise;10000;033.0
Fère-Champenoise;7000;000.0
Fère-en-Tardenois;72000;109.8
Ferrière-la-Grande;241000;089.0
Ferrières-Fontenay;750000;107.5
Feuquerolles;323000;195.2
Feuquières-Broquiers;325000;119.7
Feuquières-Fressenneville;323000;196.7
Feurs;750000;461.7
Feyzin;830000;521.7
Figeac;718000;237.4
Figeac;720000;237.6
Firminy;798000;123.2
Fismes;205000;028.3
Flamboin-Gouaix;1000;095.4
Flamboin-Gouaix;831000;092.3
Flavy-le-Martel;261000;067.8
Flaxlanden;1000;485.0
Fléré-la-Rivière;594000;298.8
Flers;405000;045.6
Fleurance;647000;180.5
Fleurieux-sur-l'Arbresle;782000;018.2
Fleurville-Pont-de-Vaux;830000;422.3
Flez-Cuzy-Tannay;762000;244.0
Florange;204000;272.2
Florensac;732000;458.2
Foëcy;690000;211.3
Foix;672000;082.8
Folligny;405000;116.1
Folligny;415000;075.0
Fons-St-Mamert;790000;703.4
Fontainebleau-Avon;830000;058.4
Fontaine-le-Port;746000;066.3
Fontaines-d'Ozillac;500000;542.1
Fontaines-Mercurey;830000;372.4
Fontan-Saorge;946000;070.2
Fontenay-le-Comte;528000;029.3
Fontenay-le-Comte;529000;000.5
Fontenay-le-Fleury;395000;024.6
Fontenoy-sur-Moselle;70000;328.3
Fontpédrouse-St-Thomas-les-Bains;669000;019.0
Font-Romeu-Odeillo-Via;669000;034.2
Forbach;172000;047.6
Formerie;321000;056.0
Fors;500000;425.0
Fort-l'Écluse-Collonges;890000;142.4
Fos-Coussoul;935901;004.6
Fos-Graveleau;935904;024.9
Fos-Mériquette;935901;008.6
Fos-Mole-Central;935902;017.2
Fossé-Marolles;559000;060.4
Fos-sur-Mer;935000;831.3
Fos-Viguerat;935902;011.7
Foucart-Alvimare;340000;188.0
Fouday;110000;049.7
Foug;70000;312.1
Fougeray-Langon;468000;421.9
Fougeré;525000;053.3
Fougerolles;54000;102.9
Fouilloy;321000;044.5
Fouquereuil;301000;232.7
Fourchambault;750000;246.3
Fourmies;267000;109.0
Fraisses-Unieux;798000;121.0
Franchet-d'Esperey;74000;169.0
Francheville;775000;118.4
Franconville-Plessis-Bouchard;330000;017.0
Franois;852000;398.8
Franois;871000;000.0
Franxault;868000;350.6
Frasne;850000;437.5
Freinville-Sevran;958000;005.9
Freistroff;174000;032.7
Fréjus;930000;157.9
Frénouville-Cagny;366000;231.1
Frépillon;328000;023.0
Fresnoy-le-Grand;242000;170.9
Fréteval-Morée;550000;159.2
Fretin;267000;010.5
Frévin-Capelle;307000;207.2
Fromental;590000;351.6
Froncles;20000;281.6
Frontenex;899000;015.4
Frontignan;810000;097.9
Fronville;20000;268.5
Frouard;70000;344.6
Frouard;90000;342.0
Frynaudour;486000;530.0
Fumay;205000;182.3
Futuroscope;570000;326.7
Gadagne;925000;015.1
Gagny;70000;014.5
Gaillac;718000;342.3
Gaillon-Aubevoye;340000;093.5
Gallargues;810000;048.9
Galliéni-Cancéropole;648000;006.0
Galuzot;769000;090.8
Gambsheim;145000;017.2
Gan;664000;223.4
Gandrange-Amnéville;85000;342.7
Gannat;790000;378.9
Gannes;272000;087.8
Gap;915000;266.2
Garancières-la-Queue;395000;048.5
Garches-Marnes-la-Coquette;974000;016.1
Garchizy;750000;243.5
Gardanne;905000;419.6
Gardonne;629000;594.9
Gargenville;334000;049.3
Garges-Sarcelles;272000;012.6
Garnay;409000;038.5
Gauriaguet;500000;582.6
Gazeran;420000;052.3
Gazinet-Cestas;655000;013.1
Geispolsheim;115000;008.3
Gemeaux;849000;341.5
Genech;268000;252.4
Génelard;769000;079.6
Générac;819000;013.6
Genlis;850000;332.0
Gennes-Longuefuye;460000;281.8
Gennevilliers;962000;014.3
Génolhac;790000;639.5
Gensac-la-Pallue;579000;024.1
Gérard;439000;007.1
Gergy;867000;092.5
Germaine;74000;156.3
Gertwiller;111000;018.6
Gerzat;790000;412.3
Gestel;470000;628.1
Gevrey-Chambertin;830000;325.6
Gien;685000;000.0
Gien;687000;185.3
Gien;750000;154.7
Gièvres;593000;231.9
Gièvres;600000;218.7
Gignac-Cressensac;590000;519.9
Gilley;872000;460.6
Gilly-sur-Loire;770000;036.4
Gimont-Cahuzac;648000;062.4
Giromagny;55000;442.0
Gironcourt-Houécourt;30000;077.0
Gironde;640000;055.3
Gisors;330000;068.1
Givet;205000;206.5
Givors;750000;537.0
Givors;750000;537.1
Givors-Canal;750000;539.7
Givors-Canal;775000;134.0
Givors-Canal;906000;001.6
Glos-Montfort;372000;019.6
Glos-Montfort;375000;155.8
Golfech;640000;158.2
Golfe-Juan-Vallauris;930000;199.7
Gommiers;556000;047.6
Goncelin;909000;030.9
Gondrecourt-le-Château;27000;034.8
Gonfaron;930000;109.8
Gorges;530000;024.2
Gourdon;590000;559.3
Gourland;486000;507.2
Gournay-Ferrières;330000;093.1
Goussainville;272000;019.4
Goxwiller;111000;021.5
Graffenstaden;115000;006.7
Graffenwald;130000;004.0
Gragnague;718000;380.3
Gramat;718000;201.1
Grand-Bourg;745000;027.9
Grand'Combe-La Pise;790000;660.9
Grande-Synthe;304000;006.0
Grandpuits;1000;064.2
Grandpuits-Bagneux;1000;062.8
Grand-Quevilly;365000;006.6
Grand-Quevilly;370000;107.6
Grandvillars;854000;459.0
Grandvilliers;325000;111.1
Granville;405000;130.0
Grasse;944000;019.7
Gravelines;304000;023.4
Gravenchon-Port-Jérome;362000;221.8
Gravigny-Balizy;990000;098.7
Gray;851000;000.0
Grenade-sur-l'Adour;652000;161.6
Grenoble;905000;130.3
Grenoble;909000;000-142.
Grenoble-Université-Gières;909000;006.5
Grenoble-Université-Gières;909903;141.9
Gresswiller;110000;024.2
Grésy-sur-Aix;897000;004.6
Grésy-sur-Isère;899000;009.1
Gretz-Armainvilliers;1000;038.2
Gretz-Armainvilliers;2000;038.2
Grigny-Centre;988000;002.4
Grisolles;640000;229.1
Groisy-Thorens-la-Caille;897000;055.4
Groslay;325000;013.5
Gros-Noyer-St-Prix;328000;016.0
Gudmont;20000;276.3
Guérard-La Celle-sur-Morin;2000;061.6
Guéret;702000;404.2
Guérigny;754000;286.8
Guéthary;655000;214.2
Guichen-Bourg-des-Comptes;468000;394.1
Guignicourt;82000;021.7
Guillaucourt;261000;024.6
Guillerval;570000;066.0
Guimiliau;420000;581.0
Guingamp;420000;504.4
Gujan-Mestras;657000;048.6
Gundershoffen;159000;015.6
Gunsbach-Griesbach;119000;015.3
Habsheim;115000;115.1
Hachette;242000;207.3
Hagetmau;653000;210.0
Hagondange;180000;171.2
Hagondange;85000;344.9
Haguenau;146000;024.5
Haguenau;150000;000.0
Haguenau;159000;000.0
Haguenau;160000;037.6
Halsou-Larressore;660000;213.8
Halte de Fontanil-Lycée de Drap;945000;011.7
Haluchère-Batignolles;519000;433.1
Ham;261000;058.4
Ham-en-Artois;301000;246.2
Hangest;311000;151.7
Harfleur;340000;221.3
Harfleur-Halte;361000;223.7
Hargicourt-Pierrepont;232000;124.4
Hasenrain;1000;489.2
Hatrize;85000;321.4
Haubourdin;289000;010.7
Haubourdin;292000;010.7
Hautmont;242000;223.8
Hayange;194000;008.7
Hayange;204000;269.3
Haybes;205000;186.6
Hazebrouck;295000;046.8
Heilles-Mouchy;316000;070.1
Heilly;272000;144.5
Hellemmes;269000;004.9
Héming;70000;423.8
Hendaye;655000;232.9
Hénin-Beaumont;284000;217.3
Hennebont;470000;611.6
Herbeauvilliers;747000;017.1
Herbitzheim;169000;004.6
Herblay;334000;019.1
Herchies;325000;088.1
Héricourt;852000;491.7
Héricy;746000;072.2
Hermes-Berthecourt;316000;073.5
Herny;172000;006.7
Herrlisheim;145000;021.2
Herrlisheim-près-Colmar;115000;072.6
Hesdigneul;311000;244.6
Hesdin;308000;101.6
Hettange-Grande;180000;194.8
Heyrieux;905000;021.4
Hirson;212000;000.0
Hirson;229000;196.9
Hirson;267000;122.9
Hirson-Écoles;267000;120.1
Hochfelden;70000;474.4
Hoelschloch;146000;036.3
Hoenheim-Tram;145000;005.2
Hoerdt;146000;007.9
Hoffen;146000;044.2
Hombourg-Budange;177000;020.7
Hombourg-Haut;172000;034.0
Homécourt;85000;329.0
Houdan;395000;062.4
Houdemont;40000;004.6
Houilles-Carrières-sur-Seine;340000;012.6
Houilles-Carrières-sur-Seine;975900;012.6
Houlgate;379000;030.7
Hundling;159000;091.6
Huningue;136000;002.7
Hunspach;146000;048.5
Huriel;702000;337.1
Hyères;942000;009.3
Hymont-Mattaincourt;30000;097.9
Hymont-Mattaincourt;35000;088.1
Igney;42000;040.7
Igney-Avricourt;70000;409.8
Igny;990000;109.2
Île-Napoléon;124000;004.2
Île-Napoléon-Garage;124000;008.2
Ille-sur-Têt;679000;489.0
Illfurth;1000;481.9
Illiers-Combray;500000;112.4
Imphy;760000;015.6
Ingersheim-Cité-Scolaire;119000;004.3
Ingrandes-sur-Loire;515000;376.6
Ingrandes-sur-Vienne;570000;296.5
Ingwiller;161000;020.1
Invalides;977000;000.8
Irigny-Yvours;750000;551.3
Isbergues;294000;054.6
Isbergues;301000;248.5
Isles-Armentières;72000;056.7
Issé;519000;479.9
Issoire;790000;454.3
Issoudun;590000;237.3
Issou-Porcheville;334000;051.1
Is-sur-Tille;838000;305.0
Is-sur-Tille;838000;305.6
Is-sur-Tille;843000;346.0
Is-sur-Tille;849000;346.0
Issy;977000;006.8
Issy-Val-de-Seine;977000;005.1
Istres;935000;820.6
Iteuil;570000;348.4
Itxassou;660000;222.4
Ivry-sur-Seine;570000;003.2
Iwuy;250000;213.9
Jacques-Monod-La Demi-Lieue;361000;225.8
Jalons-les-Vignes;70000;158.4
Janville;557000;024.6
Janzé;466000;036.3
Jardres;601000;360.8
Jarnac;579000;031.0
Jarrie-Vizille;905000;143.6
Jarville-la-Malgrange;40000;000.2
Jarville-la-Malgrange;70000;355.1
Jassonneix;713000;480.6
Jatxou;660000;211.8
Jaunay-Clan;570000;324.8
Jaux;242000;078.5
Javel;977000;003.9
Jeandelize;85000;310.4
Jessains;1000;209.9
Jeumont;242000;237.2
Joeuf;85000;331.1
Joigny;830000;145.5
Joigny-sur-Meuse;205000;153.8
Joinville;20000;263.7
Joncet;669000;006.2
Joncherey;854000;461.1
Jonchery-sur-Vesle;205000;038.0
Jonzac;500000;534.5
Joué-lès-Tours;525000;245.4
Joué-lès-Tours;594000;241.9
Jouy;420000;077.6
Jouy-en-Josas;990000;115.7
Juan-les-Pins;930000;202.2
Jussey;1000;346.0
Jussey;51000;000.0
Juvisy;570000;019.3
Juvisy;745000;021.2
Juziers;334000;046.3
Kalhausen;161000;061.9
Kalhausen;169000;000.0
Kédange;177000;016.5
Kerhostin;473000;606.3
Kerhuon;420000;614.6
Ker-Lann;468000;382.0
Keskastel;168000;023.2
Kilstett;145000;014.4
Koenigsmacker;178000;008.3
Kogenheim;115000;031.6
Krimmeri-Meinau;142000;003.7
Kruth;130000;032.3
Kuntzig;177000;005.9
Kurtzenhouse;146000;012.9
La Bachellerie;621000;116.4
La Barasse;930000;009.2
La Barque-Fuveau;947000;070.4
La Barre-Ormesson;330000;010.8
Labarthe-Avezac;667000;124.1
Labarthe-Inard;650000;079.8
La Bassée;289000;027.0
La Basse-Indre-St-Herblain;515000;440.9
La Bastide-St-Laurent-les-Bains;723000;692.0
La Bastide-St-Laurent-les-Bains;790000;606.0
La Bâthie;899000;032.9
La Baule-Escoublac;516000;510.1
La Baule-les-Pins;516000;508.0
L'Abbaye;958000;005.9
Labège-Innopole;640000;265.9
Labège-Innopole;640000;265.9
Labège-Village;640000;267.0
Labège-Village;640000;267.5
Labenne;655000;184.9
Labergement-Ste-Marie;850000;450.6
La Bernerie-en-Retz;536000;021.7
La Bleuse-Borne;267000;044.0
La Bohalle;515000;330.4
La Boissière;476000;673.2
Laboissière-le-Déluge;325000;059.5
La Bonneville-sur-Iton;366000;116.6
La Borne-Blanche;272000;033.8
Labouheyre;655000;088.5
La Bouteille;229000;186.3
La Brigue;946000;054.8
La Brillanne-Oraison;905000;325.0
La Brohinière;420000;410.7
Labruguière;737000;373.9
Lacapelle-Viescamp;720000;286.8
La Cave;621000;068.1
La Celle-Corrèze;713000;449.4
La Celle-St-Cloud;974000;020.9
La Chaize-le-Vicomte;525000;049.7
La Chapelle-Aulnay;519000;440.1
La Chapelle-Centre;519000;439.4
La Chapelle-Centre;519000;439.8
La Chapelle-d'Ambès;583000;588.0
La Chapelle-la-Reine;747000;009.8
La Chapelle-St-Mesmin;570000;128.1
La Chapelle-St-Ursin-Morthomiers;695000;231.7
La Chapelle-sur-Loire;515000;276.5
La Charité-sur-Loire;750000;226.7
La Chartre-sur-le-Loir;500000;201.2
Lachaud-Curmilhac;798000;019.6
La Chaumusse-Fort-du-Plasne;878000;032.9
La Chaussée-St-Victor;570000;175.1
La Chaux-des-Crotenay;878000;026.0
La Ciotat;930000;036.1
La Clayette-Baudemont;775000;028.3
La Coquille;611000;448.4
La Courneuve-Aubervilliers;229000;006.1
La Courneuve-Dugny;990000;053.7
La Couronne;570000;456.9
La Couronne-Carro;935000;846.3
Lacourtensourt;640000;249.8
Lacq;650000;241.7
La Crau;942000;003.5
La Crèche;538000;059.8
La Croix-de-Méan;515000;491.3
La Croix-du-Prince;664000;216.8
La Défense;973000;008.9
﻿La Douzillère;594000;244.0
La Faloise;272000;104.9
Lafarge;611000;429.2
La Fère;261000;085.2
La Ferté-Alais;745000;052.1
La Ferté-Bernard;420000;169.2
La Ferté-Hauterive;750000;332.7
La Ferté-Imbault;600000;187.1
La Ferté-Milon;72000;079.4
La Ferté-sous-Jouarre;70000;065.5
La Ferté-St-Aubin;590000;144.1
La Folie-Nanterre;967300;010.5
La Fontaine;289000;017.4
La Forest;420000;608.3
La Fouillouse;750000;492.0
La Frayère;944000;004.7
La Fresnais;441000;440.5
La Frette-Montigny;334000;017.6
La Garde;930000;074.0
La Garenne-Colombes;340000;008.4
Lagnieu;889000;006.1
Lagny-Thorigny;70000;027.5
La Gorp;570000;570.5
La Gouesnière-Cancale;441000;445.1
La Grande-Paroisse;746000;089.7
La Grave-d'Ambarès-Gare-Inférieure;500000;598.8
Laguépie;718000;299.2
La Guerche-sur-l'Aubois;690000;281.7
La Guierche;430000;015.0
La Haie-Fouassière;530000;014.3
La Haye-Descartes;598000;290.0
La Hisse;415000;159.8
La Hume;657000;052.4
La Hutte-Coulombiers;427000;000.0
La Hutte-Coulombiers;430000;040.3
Laifour;205000;167.0
L'Aigle;395000;140.5
Laignes;839000;019.3
Laigné-St-Gervais;561000;319.3
Laigneville;272000;054.4
L'Aiguille;611000;409.7
Laillé;468000;390.9
Laissac;725000;601.6
Laissey;852000;425.3
La Jarrie;538000;129.8
La Jonchère;590000;375.7
La Joux;896000;025.0
Lalande-Église;640000;252.0
Lalbenque-Fontanes;590000;617.2
La Levade;790000;657.0
Lalinde;629000;627.8
La Loupe;420000;123.7
Laluque;655000;133.5
La Madeleine;295000;005.1
La Madeleine;296000;005.1
Lamagistère;640000;155.3
Lamanon;925000;048.6
Lamarche;35000;047.0
La Marche;750000;231.3
Lamballe;415000;206.0
Lamballe;420000;454.5
La Méaugon;420000;481.5
La Membrolle-sur-Choisille;561000;246.3
La Ménitré;515000;320.4
La Meyze;613000;429.4
Lamonzie-St-Martin;629000;598.4
La Mothe-Achard;525000;016.6
Lamothe-Landerron;640000;066.2
Lamothe-Montravel;629000;569.7
La Mothe-St-Héray;538000;042.5
Lamotte-Beuvron;590000;159.3
Lamotte-Breuil;317000;076.5
La Motte-Ste-Rosseline;943000;004.5
Lamure-sur-Azergues;775000;065.0
Lancerf;486000;535.0
Lancey;909000;016.7
Landas;267000;025.7
Landaul-Mendon;470000;594.1
Landébia;415000;191.4
Landerneau;420000;603.5
Landévant;470000;598.1
Landivisiau;420000;589.9
Landrecies;242000;201.0
Landry;899000;073.3
Laneuveville-devant-Nancy;70000;357.5
Langeac;790000;520.3
Langeais;515000;260.3
Langogne;790000;587.9
Langogne;792000;053.6
Langon;640000;041.2
Langres;1000;296.9
Langres;33000;000.0
Lannemezan;650000;120.5
Lannemezan;667000;120.5
Lannion;446000;547.4
La Norville-St-Germain-lès-Arpajon;550000;034.1
Lantenay;830000;299.6
Laon;261000;107.9
La Pauline-Hyères;930000;077.2
La Penne-sur-Huveaune;930000;012.4
Lapeyrouse;707000;358.1
Lapeyrouse;709000;358.1
La Plaine-Stade-de-France;229000;004.3
La Pointe-Bouchemaine;515000;350.2
La Pomme;930000;006.3
La Porcherie;590000;443.7
La Possonnière;515000;358.4
La Possonnière;523000;000.0
La Poterie;466000;056.5
Lapradelle;676000;420.1
Laqueuille;711000;442.1
Laragne;905000;271.8
L'Arbresle;782000;022.9
L'Arbresle;783000;479.2
Larche;621000;138.9
Lardenne;648000;012.0
L'Ardoise;800000;724.7
Lardy;570000;042.8
La Redonne-Ensuès;935000;858.0
La Réole;640000;060.5
L'Argentière-les-Écrins;915000;335.4
L'Ariane;945000;005.0
La Ricamarie;798000;129.4
La Rivière;875000;441.3
La Rivière-de-Mansac;621000;133.6
La Roche-en-Brenil;755000;256.7
La Rochefoucauld;610000;491.8
La Rochelle-Pallice;539000;006.7
La Rochelle-Porte-Dauphine;539000;002.1
La Rochelle-Ville;530000;178.9
La Rochelle-Ville;539000;000.0
La Roche-Maurice;420000;598.5
Laroche-Migennes;753000;154.7
Laroche-Migennes;830000;154.7
La Roche-sur-Foron;897000;077.4
La Roche-sur-Yon;530000;075.9
Laroque;631000;637.9
Laroquebrou;719000;688.9
La Seyne-Six-Fours;930000;061.1
La Souterraine;590000;342.6
Lasserre;643000;142.9
La Suze;450000;229.1
La Taye;500000;096.9
La Teste;657000;054.0
Lathus;604000;401.0
Latour-de-Carol-Enveitg;669000;062.6
Latour-de-Carol-Enveitg;672000;163.3
La Tour-de-Salvagny;782000;011.0
La Tour-du-Pin;905000;056.9
La Tricherie;570000;317.8
La Trinité-Victor;945000;006.0
Lauterbourg;145000;055.9
Laval;420000;300.2
La Valbonne;890000;030.6
Laval-de-Cère;719000;663.3
La Vancelle;116000;009.8
Lavannes-Caurel;205000;065.5
La Varenne-Chennevières;990000;074.4
Lavaufranche;699000;348.7
Lavaufranche;702000;355.0
Lavaur;738000;264.0
Lavaveix-les-Mines;712000;396.5
Laveline-devant-Bruyères;62000;023.5
Laveline-devant-Bruyères;63000;000.0
La Verpillière;905000;030.4
La Verrière;420000;032.0
La Veuve;81000;179.0
Lavilledieu;640000;195.2
La Ville-Gozet;695000;326.5
La Ville-Gozet;696000;364.9
Lavilletertre;330000;052.2
La Villette-St-Prest;420000;081.2
La Voulte-sur-Rhône;800000;633.6
Lavoûte-sur-Loire;798000;064.2
La Wantzenau;145000;012.2
Layrac;647000;146.0
Le Bec-d'Ambès;583000;592.2
Le Blanc-Mesnil;229000;013.7
Le Bosquet;944000;003.4
Le Boucau;655000;193.8
Le Bouchet;573000;009.6
Le Boulou-Perthus;680000;496.9
Le Bourget;229000;009.6
